,Row ID,Order Date,City,State,Category,Sub-Category,Sales,Quantity,Profit,Year_Month,Profit_Margim,Profit_por_Unidade,Sales_por_Unidade,Label_Profit,Label_Sales,Sales_por_Unidade_nor,Label_State,Label_Sub-Category,Profit_cat
57,392,2014-09-21,Des Moines,Washington,Technology,Phones,246.384,2,27.718199999999968,2014-09,0.11249999999999988,13.859099999999984,123.192,0.16993006993006946,0.543547310823435,1.0514622883530016,43,3,Medias
58,402,2016-09-08,Houston,Texas,Technology,Accessories,57.584,2,0.7197999999999993,2016-09,0.012499999999999987,0.35989999999999966,28.792,-0.42191945985049384,-0.2963477022999243,-0.15941508465879936,39,0,Baixas
59,406,2017-12-08,San Francisco,California,Technology,Accessories,179.95000000000002,5,37.7895,2017-12,0.20999999999999996,7.557899999999999,35.99,0.39070960387574816,0.24800925308065305,-0.06708568496664953,3,0,Altas
60,422,2014-06-22,Louisville,Colorado,Technology,Accessories,196.752,6,56.56620000000001,2014-06,0.28750000000000003,9.427700000000002,32.792,0.8023258872788656,0.32275457093287063,-0.10810672139558745,4,0,Altas
61,428,2014-09-12,New Rochelle,New York,Technology,Machines,69.99,1,30.0957,2014-09,0.43000000000000005,30.0957,69.99,0.2220487975973872,-0.24115841452021886,0.3690354027706516,29,2,Medias
62,431,2016-04-15,Gastonia,North Carolina,Technology,Accessories,408.744,7,76.63949999999998,2016-04,0.18749999999999994,10.948499999999997,58.392,1.2423657846855334,1.2658214333377817,0.22026680348896877,30,0,Altas
63,432,2016-04-15,Gastonia,North Carolina,Technology,Accessories,291.96,5,54.74249999999998,2016-04,0.18749999999999994,10.948499999999996,58.391999999999996,0.7623473704978403,0.7462965434405443,0.22026680348896868,30,0,Altas
64,436,2014-12-19,Jacksonville,Florida,Technology,Accessories,247.8,5,-18.585,2014-12,-0.075,-3.717,49.56,-0.8451125676831001,0.5498465234218604,0.10697793740379687,7,0,Baixas
65,437,2016-06-12,Chicago,Illinois,Technology,Machines,1007.979,3,43.19910000000005,2016-06,0.042857142857142906,14.399700000000017,335.993,0.5092969726198578,3.9315761377285456,3.781080041046691,10,2,Altas
66,453,2016-04-01,Auburn,New York,Technology,Phones,35.12,4,9.1312,2016-04,0.26,2.2828,8.78,-0.2375276760856694,-0.39628097335290713,-0.41611082606464855,29,3,Medias
67,456,2016-12-13,Norman,Oklahoma,Technology,Accessories,63.88,4,24.913200000000003,2016-12,0.39,6.228300000000001,15.97,0.10843983602604326,-0.2683393389385648,-0.3238840430990252,32,0,Medias
68,474,2014-11-09,San Francisco,California,Technology,Phones,703.9680000000001,4,87.99599999999992,2014-11,0.12499999999999988,21.99899999999998,175.99200000000002,1.4913190258017825,2.579153876951821,1.728732683427399,3,3,Altas
69,478,2016-07-12,Los Angeles,California,Technology,Phones,95.76,6,7.181999999999995,2016-07,0.07499999999999994,1.1969999999999992,15.96,-0.28025736019466396,-0.12651808354464164,-0.32401231400718317,3,3,Baixas
70,482,2014-10-06,San Diego,California,Technology,Accessories,9.09,3,1.9089,2014-10,0.21000000000000002,0.6363,3.03,-0.39585242343862986,-0.512077939410116,-0.48986659825551565,3,0,Baixas
71,484,2014-07-22,New York City,New York,Technology,Accessories,159.98,2,57.5928,2014-07,0.36,28.7964,79.99,0.8248306552381788,0.15917078161839932,0.4973063109286814,29,0,Altas
72,487,2017-06-10,Los Angeles,California,Technology,Phones,279.96,5,17.497500000000016,2017-06,0.06250000000000007,3.4995000000000034,55.992,-0.05412455882675249,0.6929133858267714,0.18948178553104156,3,3,Medias
73,489,2014-06-09,Huntsville,Texas,Technology,Phones,7.992000000000001,1,0.5994000000000002,2014-06,0.07500000000000001,0.5994000000000002,7.992000000000001,-0.4245588267531836,-0.5169624983317762,-0.42621857362750126,39,3,Baixas
74,490,2014-06-09,Huntsville,Texas,Technology,Accessories,63.98400000000001,2,10.397399999999998,2014-06,0.16249999999999995,5.198699999999999,31.992000000000004,-0.20977048030339532,-0.2678766849059121,-0.1183683940482298,39,0,Medias
75,494,2016-05-09,Seattle,Washington,Technology,Accessories,93.98,2,13.157200000000003,2016-05,0.14000000000000004,6.578600000000002,46.99,-0.14927110507047767,-0.13443658525735128,0.07401231400718322,43,0,Medias
76,512,2017-11-26,Gladstone,Missouri,Technology,Accessories,38.04,2,12.1728,2017-11,0.32,6.0864,19.02,-0.17085077931472875,-0.38329107166688897,-0.28476141611082606,22,0,Medias
77,520,2015-03-22,Houston,Texas,Technology,Accessories,18.392,1,5.2877,2015-03,0.28750000000000003,5.2877,18.392,-0.32178354560799655,-0.4706970950665064,-0.2928168291431503,39,0,Baixas
78,524,2016-05-21,Los Angeles,California,Technology,Phones,55.176,3,-12.414599999999997,2016-05,-0.22499999999999992,-4.1381999999999985,18.392,-0.7098472060854499,-0.3070599225944214,-0.2928168291431503,3,3,Baixas
79,525,2016-05-21,Los Angeles,California,Technology,Accessories,66.26,2,27.166600000000003,2016-05,0.41000000000000003,13.583300000000001,33.13,0.15783808667821236,-0.2577516793451665,-0.10377116469984604,3,0,Medias
80,542,2016-07-14,Tucson,Arizona,Technology,Phones,380.864,8,38.086400000000026,2016-07,0.10000000000000007,4.760800000000003,47.608,0.39721814235920894,1.1417945638151161,0.0819394561313494,1,3,Altas
81,544,2014-05-11,Fort Worth,Texas,Technology,Accessories,58.112,2,7.263999999999994,2014-05,0.12499999999999989,3.631999999999997,29.056,-0.27845978472937694,-0.29399884336491827,-0.15602873268342737,39,0,Baixas
82,545,2014-05-11,Fort Worth,Texas,Technology,Phones,100.792,1,6.299500000000002,2014-05,0.06250000000000001,6.299500000000002,100.792,-0.2996032180985154,-0.10413274611859956,0.764135454079015,39,3,Baixas
83,566,2017-12-07,Los Angeles,California,Technology,Phones,374.376,3,46.79699999999998,2017-12,0.12499999999999996,15.598999999999995,124.79199999999999,0.5881688844071287,1.1129320699319363,1.0719856336582863,3,3,Altas
84,574,2017-12-28,New York City,New York,Technology,Phones,14.85,3,4.0095,2017-12,0.27,1.3365,4.95,-0.3498038012144591,-0.48645402375550506,-0.46523858388917394,29,3,Baixas
85,582,2017-12-01,Denver,Colorado,Technology,Phones,470.3760000000001,3,52.91729999999996,2017-12,0.11249999999999989,17.63909999999999,156.79200000000003,0.7223359712387917,1.5399973308421195,1.482452539763982,4,3,Altas
86,583,2017-12-01,Denver,Colorado,Technology,Phones,105.584,2,9.238600000000003,2017-12,0.08750000000000004,4.619300000000002,52.792,-0.2351732906591836,-0.08281507184483293,0.14843509492047208,4,3,Medias
87,586,2017-12-01,Denver,Colorado,Technology,Phones,406.368,4,30.47759999999998,2017-12,0.07499999999999996,7.619399999999995,101.592,0.230420676502181,1.2552515681302547,0.7743971267316573,4,3,Medias
88,589,2016-03-20,Salem,Oregon,Technology,Phones,84.784,2,-20.13620000000001,2016-03,-0.2375000000000001,-10.068100000000005,42.392,-0.8791174342898477,-0.17534587837537252,0.015033350436121142,33,3,Baixas
89,594,2014-01-09,Laredo,Texas,Technology,Accessories,31.200000000000003,3,9.749999999999996,2014-01,0.31249999999999983,3.2499999999999987,10.4,-0.22396255781835686,-0.41371947150673954,-0.39533093894304777,39,0,Medias
90,597,2014-08-08,San Diego,California,Technology,Phones,445.96,5,55.74499999999995,2014-08,0.12499999999999989,11.14899999999999,89.192,0.7843238266435748,1.4313803994839625,0.6153412006157003,3,3,Altas
91,600,2016-07-16,Philadelphia,Pennsylvania,Technology,Phones,143.98199999999997,3,-28.79640000000001,2016-07,-0.2000000000000001,-9.598800000000002,47.99399999999999,-1.0689633250761772,0.0880021353263044,0.08689071318624929,34,3,Baixas
92,610,2014-05-23,Philadelphia,Pennsylvania,Technology,Phones,55.188,2,-10.117800000000004,2014-05,-0.1833333333333334,-5.058900000000002,27.594,-0.6594975557357998,-0.3070065394368076,-0.17478193945613132,34,3,Baixas
93,611,2016-04-28,Dallas,Texas,Technology,Phones,369.576,3,41.57729999999995,2016-04,0.11249999999999986,13.859099999999984,123.19200000000001,0.4737444373808001,1.0915788068864272,1.0514622883530018,39,3,Altas
94,620,2017-08-18,New York City,New York,Technology,Phones,37.91,1,10.993899999999996,2017-08,0.2899999999999999,10.993899999999996,37.91,-0.19669421487603275,-0.3838693892077049,-0.04245767060030788,29,3,Medias
95,632,2016-12-11,Aurora,Colorado,Technology,Accessories,119.8,5,29.950000000000003,2016-12,0.25000000000000006,5.99,23.96,0.21885481289870035,-0.0195738244583834,-0.22139558748075935,4,0,Medias
96,633,2016-12-11,Aurora,Colorado,Technology,Phones,300.768,4,30.07680000000001,2016-12,0.10000000000000003,7.519200000000002,75.192,0.2216344783742907,0.7854797811290536,0.43576192919445866,4,3,Medias
97,634,2017-09-24,Miami,Florida,Technology,Accessories,17.880000000000003,3,2.458499999999999,2017-09,0.13749999999999993,0.8194999999999997,5.960000000000001,-0.3838042834908035,-0.4729747764580274,-0.45228322216521294,7,0,Baixas
98,644,2017-06-10,Rochester Hills,Michigan,Technology,Accessories,132.52,4,54.333200000000005,2017-06,0.41000000000000003,13.583300000000001,33.13,0.7533748383278166,0.03701232261221587,-0.10377116469984604,19,0,Altas
99,650,2016-12-11,Vancouver,Washington,Technology,Phones,302.376,3,22.67820000000001,2016-12,0.07500000000000004,7.559400000000004,100.79199999999999,0.05944494377096311,0.7926331242492991,0.7641354540790148,43,3,Medias
100,651,2016-12-11,Vancouver,Washington,Technology,Accessories,316.0,4,31.59999999999997,2016-12,0.09999999999999991,7.899999999999992,79.0,0.2550255387245978,0.8532408025268027,0.4846074910210365,43,0,Medias
101,654,2017-06-19,New York City,New York,Technology,Accessories,103.12,8,10.311999999999998,2017-06,0.09999999999999998,1.2889999999999997,12.89,-0.21164258938553573,-0.09377641354152762,-0.3633914828116983,29,0,Medias
102,668,2017-06-08,Dallas,Texas,Technology,Phones,381.576,3,28.6182,2017-06,0.075,9.5394,127.19200000000001,0.18965955674419652,1.1449619645002,1.1027706516162137,39,3,Medias
103,676,2017-12-05,Columbus,Indiana,Technology,Accessories,99.39,3,40.7499,2017-12,0.41,13.5833,33.13,0.4556064625030143,-0.11036967836647536,-0.10377116469984604,11,0,Altas
104,678,2017-03-18,Tyler,Texas,Technology,Accessories,27.816000000000003,3,4.520099999999996,2017-03,0.16249999999999984,1.5066999999999986,9.272,-0.3386106056952448,-0.42877352195382346,-0.4097998973832735,39,0,Baixas
105,686,2014-07-05,Jackson,Mississippi,Technology,Accessories,479.97,3,163.1898,2014-07,0.33999999999999997,54.3966,159.99,3.1396913431396176,1.5826771653543306,1.5234735761929197,21,0,Altas
106,691,2014-06-21,Waynesboro,Virginia,Technology,Phones,284.82,1,74.0532,2014-06,0.26,74.0532,284.82,1.1856698160773396,0.7145335646603496,3.1246793227296052,42,3,Altas
107,693,2015-03-28,Los Angeles,California,Technology,Accessories,166.24,1,24.936000000000007,2015-03,0.15000000000000002,24.936000000000007,166.24,0.1089396496920012,0.18701899550691756,1.6036428937916882,3,0,Medias
108,707,2014-09-12,Cary,North Carolina,Technology,Accessories,15.216,1,2.282399999999999,2014-09,0.14999999999999994,2.282399999999999,15.216,-0.38766468641076746,-0.484825837448285,-0.33355566957414057,30,0,Baixas
109,708,2014-12-02,New York City,New York,Technology,Accessories,119.96,4,52.78240000000001,2014-12,0.4400000000000001,13.195600000000002,29.99,0.7193787403818754,-0.018862049023533112,-0.14404822986146743,29,0,Altas
110,714,2017-05-19,Mount Vernon,New York,Technology,Phones,307.98,2,89.31419999999997,2017-05,0.28999999999999987,44.657099999999986,153.99,1.5202161474888738,0.8175630588549312,1.4465110312981018,29,3,Altas
111,715,2017-05-19,Mount Vernon,New York,Technology,Accessories,299.97,3,113.9886,2017-05,0.38,37.9962,99.99000000000001,2.0611197579849616,0.7819298011477379,0.753848127244741,29,0,Altas
112,727,2017-09-16,Austin,Texas,Technology,Phones,55.992,1,5.5992000000000015,2017-09,0.10000000000000003,5.5992000000000015,55.992,-0.3149549510051073,-0.30342986787668486,0.18948178553104156,39,3,Baixas
113,734,2017-01-21,Seattle,Washington,Technology,Accessories,179.97,3,86.38560000000001,2017-01,0.48000000000000004,28.795200000000005,59.99,1.4560163973957079,0.24809822501000928,0.24076449461262192,43,0,Altas
114,739,2014-09-08,San Francisco,California,Technology,Accessories,49.98,2,8.496599999999994,2014-09,0.16999999999999987,4.248299999999997,24.99,-0.25143915645483017,-0.330174829841185,-0.2081836839404823,3,0,Baixas
115,749,2016-03-20,Evanston,Illinois,Technology,Phones,11.992,1,0.8993999999999991,2016-03,0.07499999999999991,0.8993999999999991,11.992,-0.4179823311484749,-0.49916811246051856,-0.3749102103642894,10,3,Baixas
116,758,2014-12-29,Cottage Grove,Minnesota,Technology,Accessories,119.8,4,47.92,2014-12,0.4,11.98,29.95,0.6127868996207555,-0.0195738244583834,-0.14456131349409954,20,0,Altas
117,763,2015-02-08,Columbus,Ohio,Technology,Phones,107.982,3,-26.9955,2015-02,-0.25,-8.9985,35.994,-1.0294846219611102,-0.07214733751501401,-0.06703437660338635,31,3,Baixas
118,772,2017-01-30,Des Moines,Iowa,Technology,Phones,207.0,3,51.75,2017-01,0.25,17.25,69.0,0.6967468268408707,0.3683437875350326,0.35633658286300673,12,3,Altas
119,783,2015-10-03,Columbus,Ohio,Technology,Accessories,24.0,2,-2.7,2015-10,-0.1125,-1.35,12.0,-0.49688712541377067,-0.44574936607500326,-0.37480759363776295,31,0,Baixas
120,785,2015-10-03,Columbus,Ohio,Technology,Accessories,47.984,2,0.5997999999999966,2015-10,0.012499999999999928,0.2998999999999983,23.992,-0.4245500580923774,-0.3390542283909426,-0.22098512057465367,31,0,Baixas
121,802,2017-02-20,San Diego,California,Technology,Phones,215.968,2,18.89719999999999,2017-02,0.08749999999999997,9.448599999999995,107.984,-0.023440822500383506,0.40823880065839213,0.8563878912262699,3,3,Medias
122,809,2015-02-03,Omaha,Nebraska,Technology,Accessories,149.97,3,50.9898,2015-02,0.34,16.9966,49.99,0.6800819869785388,0.11464033097557716,0.11249358645459215,24,0,Altas
123,813,2014-10-13,Edmonds,Washington,Technology,Accessories,25.78,2,2.5779999999999994,2014-10,0.09999999999999998,1.2889999999999997,12.89,-0.38118464607492775,-0.4378308643622936,-0.3633914828116983,43,0,Baixas
124,823,2017-06-20,Belleville,New Jersey,Technology,Accessories,239.97,3,71.99099999999999,2017-06,0.29999999999999993,23.996999999999996,79.99,1.140462985290571,0.5150140130788735,0.4973063109286814,27,0,Altas
125,825,2014-05-09,San Francisco,California,Technology,Accessories,67.8,4,4.067999999999998,2014-05,0.05999999999999997,1.0169999999999995,16.95,-0.3485213845715409,-0.2509008407847324,-0.31131349409953823,3,0,Baixas
126,826,2014-05-09,San Francisco,California,Technology,Accessories,167.97,3,40.31280000000001,2014-05,0.24000000000000007,13.437600000000003,55.99,0.4460245084069539,0.19471506739623642,0.18945613134941,3,0,Altas
127,832,2017-06-16,Florence,Kentucky,Technology,Phones,191.98,2,51.8346,2017-06,0.27,25.9173,95.99,0.6986013986013987,0.3015258685884602,0.702539763981529,14,3,Altas
128,833,2017-06-16,Florence,Kentucky,Technology,Phones,65.99,1,17.157400000000003,2017-06,0.26000000000000006,17.157400000000003,65.99,-0.061580112677290966,-0.25895280039147645,0.3177270395074397,14,3,Medias
129,839,2016-03-07,Fort Worth,Texas,Technology,Phones,21.072,3,1.5804,2016-03,0.07500000000000001,0.5268,7.024,-0.40305368612578596,-0.4587748565327638,-0.4386351975371986,39,3,Baixas
